Name,Men,Women,Total
Vassili,6,0,6
Vastert,6,0,6
Vasti,0,6,6
Vasudha,3,3,6
Vayana,0,6,6
Vayénne,0,6,6
Vazgen,3,3,6
Vedhika,0,6,6
Vedor,6,0,6
Veerin,6,0,6
Veersingh,6,0,6
Veertje,0,6,6
Veit,6,0,6
Velika,0,6,6
Velorisa,0,6,6
Vemia,0,6,6
Vemigje,0,6,6
Venje,0,6,6
Venneke,0,6,6
Venora,0,6,6
Veralien,0,6,6
Veralyn,0,6,6
Vergilio,6,0,6
Verno,6,0,6
Verolien,0,6,6
Veronia,0,6,6
Verónica,0,6,6
Véronne,0,6,6
Verula,0,6,6
Verus,5,3,8
Vesa,3,5,8
Vess,6,0,6
Veys,6,0,6
Viany,3,3,6
Viathou,0,6,6
Vice,5,3,8
Vicencia,0,6,6
Vicktor,6,0,6
Víctor,6,0,6
Victoriene,0,6,6
Vid,6,0,6
Vidan,6,0,6
Vidija,0,6,6
Vidjaikumar,6,0,6
Vief,0,6,6
Vierra,3,3,6
Vigilius,6,0,6
Vikrant,3,3,6
Viktoriya,0,6,6
Vilém,6,0,6
Vimala,3,5,8
Vincencio,6,0,6
Vinciane,0,6,6
Vinessa,0,6,6
Vinette,0,6,6
Vinodj,6,0,6
Vione,0,6,6
Vionna,0,6,6
Viorica,0,6,6
Virjanand,6,0,6
Vishaan,6,0,6
Vishall,6,0,6
Vishani,0,6,6
Vitale,6,0,6
Vittorina,0,6,6
Viveke,0,6,6
Viviano,5,3,8
Viviënna,0,6,6
Viyantie,0,6,6
Viyantimala,0,6,6
Viyenne,0,6,6
Vladislavovna,0,6,6
Vlin,3,5,8
Volbregt,6,0,6
Volkerdina,0,6,6
Vosje,0,6,6
Vreda,0,6,6
Vronika,0,6,6
Vrouwsina,0,6,6
Vulfran,6,0,6
Vahan,5,0,5
Vahe,3,3,6
Vahé,3,3,6
Vahishta,0,5,5
Vahista,0,5,5
Vakkas,5,0,5
Valene,0,5,5
Valentinos,5,0,5
Valentio,5,0,5
Valeny,0,5,5
Valerian,3,3,6
Valerié,0,5,5
Valin,3,3,6
Valleria,0,5,5
Valmir,5,0,5
Vána,0,5,5
Vanara,0,5,5
Vandy,3,3,6
Vanice,3,3,6
Vannesa,0,5,5
Vanny,3,3,6
Varida,0,5,5
Varinka,0,5,5
Varity,0,5,5
Varley,5,0,5
Varshini,0,5,5
Varush,5,0,5
Vasfiye,0,5,5
Vashisht,5,0,5
Vashist,5,0,5
Vasilia,0,5,5
Vayan,3,3,6
Vea,0,5,5
Vedanta,3,3,6
Vedanti,0,5,5
Vedde,5,0,5
Velican,5,0,5
Veline,0,5,5
Velizar,5,0,5
Veljko,5,0,5
Velvet,0,5,5
Venecia,0,5,5
Veneta,0,5,5
Venety,0,5,5
Vénise,0,5,5
Venity,0,5,5
Vennety,0,5,5
Venry,5,0,5
Veran,3,3,6
Vergillia,0,5,5
Verheij,3,3,6
Verin,0,5,5
Veritas,3,3,6
Verius,5,0,5
Verla,0,5,5
Vernanda,0,5,5
Vernice,0,5,5
Véroni,0,5,5
Véronica,3,3,6
Verra,0,5,5
Verushka,0,5,5
Viann,3,3,6
Viatrix,0,5,5
Vicdan,0,5,5
Vidhata,3,3,6
Vidhi,0,5,5
Vidjentie,0,5,5
Vidyadevi,0,5,5
Vieke,0,5,5
Viena,0,5,5
Vieveke,0,5,5
Vijaikoemar,5,0,5
Vijaykoemar,5,0,5
Vijinder,5,0,5
Viktória,0,5,5
Viktorina,3,3,6
Vila,3,3,6
Vimal,5,0,5
Vinaj,5,0,5
Vincencia,0,5,5
Vincentin,5,0,5
Vincenzio,5,0,5
Vincia,0,5,5
Viney,5,0,5
Vinja,0,5,5
Vinka,0,5,5
Vinson,5,0,5
Viony,0,5,5
Viorella,0,5,5
Vishnoe,5,0,5
Vishwant,5,0,5
Visser,5,0,5
Vitalino,5,0,5
Vithuran,5,0,5
Vitorino,5,0,5
Vivia,0,5,5
Vivie,0,5,5
Viviene,0,5,5
Vivienna,0,5,5
Viviénne,0,5,5
Vivy,0,5,5
Viyella,0,5,5
Vjéra,0,5,5
Vladimira,0,5,5
Vlastuin,5,0,5
Vojtěch,5,0,5
Vonnie,3,3,6
Vox,3,3,6
Vrouwegje,0,5,5
Vyaas,5,0,5
Vyanti,0,5,5
Vyendra,3,3,6
Vyrena,0,5,5
Vaea,0,3,3
Vaila,0,3,3
Vaishnawi,0,3,3
Vaishnodevi,0,3,3
Vaitiare,0,3,3
Vajène,0,3,3
Vajk,3,0,3
Valatina,0,3,3
Vale,3,3,6
Valencijn,3,0,3
Valencius,3,0,3
Valenta,0,3,3
Valenti,3,0,3
Valenty,3,3,6
Valere,3,3,6
Valette,0,3,3
Valijne,0,3,3
Valinda,0,3,3
Valissa,0,3,3
Vallentina,0,3,3
Valor,3,3,6
Vanas,3,3,6
Vanaya,0,3,3
Vane,3,3,6
Vanesca,0,3,3
Vanissa,0,3,3
Vanitty,0,3,3
Vanley,3,0,3
Vanni,3,3,6
Väös,3,0,3
Vara,0,3,3
Varana,0,3,3
Varcha,0,3,3
Varena,0,3,3
Varishta,0,3,3
Varishtha,0,3,3
Varo,3,0,3
Varol,3,0,3
Varro,3,0,3
Varshadebie,0,3,3
Vashna,0,3,3
Vasiliy,3,0,3
Vasko,3,0,3
Vasudev,3,0,3
Vatima,0,3,3
Vayènna,0,3,3
Vayron,3,0,3
Vaz,3,3,6
Vedastus,3,3,6
Vedprakash,3,0,3
Veeda,0,3,3
Veerhilde,0,3,3
Vegeta,3,0,3
Veja,0,3,3
Velasco,3,3,6
Velat,3,0,3
Veloraisa,0,3,3
Venacio,3,0,3
Vendel,3,0,3
Venkatesh,3,0,3
Venn,3,3,6
Vennessa,0,3,3
Verde,3,3,6
Verel,0,3,3
Veréna,0,3,3
Verenice,0,3,3
Verenique,0,3,3
Verhad,3,0,3
Veria,0,3,3
Verian,3,3,6
Vérine,0,3,3
Vermehr,3,3,6
Verni,3,3,6
Veronieke,0,3,3
Veroon,0,3,3
Verosa,0,3,3
Veroushka,0,3,3
Verry,3,0,3
Versace,3,0,3
Veruska,0,3,3
Veselin,3,0,3
Veysi,3,0,3
Viala,3,3,6
Vialli,3,0,3
Viani,3,3,6
Vicentius,3,0,3
Vichaal,3,0,3
Vickey,3,3,6
Vicor,3,0,3
Victima,3,3,6
Victorya,0,3,3
Videl,3,3,6
Vidhya,0,3,3
Vidisha,0,3,3
Vidjaikoemar,3,0,3
Vidjendra,3,0,3
Vidjinder,3,0,3
Vidor,3,0,3
Viefke,0,3,3
Vièn,0,3,3
Vigor,3,0,3
Vijaij,3,0,3
Vijay-Anand,3,0,3
Vijayan,3,0,3
Vijayta,0,3,3
Vijeta,0,3,3
Vijindra,3,0,3
Vijke,0,3,3
Vík,3,0,3
Vikashkumar,3,0,3
Vikhas,3,0,3
Viki,3,3,6
Viking,3,0,3
Vikk,3,0,3
Vikky,0,3,3
Vikramjit,3,3,6
Vikramsingh,3,0,3
Viktorovna,0,3,3
Vilem,3,0,3
Vilhena,3,3,6
Vilou,0,3,3
Vimke,0,3,3
Vimla,0,3,3
Vincence,3,3,6
Vincens,3,0,3
Vincey,3,3,6
Vindhya,0,3,3
Vinisha,0,3,3
Vinitha,0,3,3
Vinney,3,0,3
Vinnley,3,0,3
Virash,3,0,3
Virashna,0,3,3
Virendersingh,3,0,3
Virgilla,0,3,3
Virginique,0,3,3
Virginnia,0,3,3
Viridiana,0,3,3
Virindre,3,0,3
Virk,3,3,6
Virochan,3,0,3
Virrie,0,3,3
Virtue,0,3,3
Visa,3,3,6
Vischal,3,0,3
Vishano,3,0,3
Vishanti,0,3,3
Vishnupersad,3,0,3
Vishwe,3,0,3
Viswaraj,3,0,3
Vitho,3,0,3
Vitish,3,0,3
Vitjantie,0,3,3
Vivace,0,3,3
Vivekananda,3,0,3
Vivi-Anne,0,3,3
Vivianus,3,0,3
Vivijan,0,3,3
Viyanthi,0,3,3
Viyen,3,3,6
Vjatsjeslav,3,0,3
Vjenna,0,3,3
Vlottes,3,0,3
Vogetta,0,3,3
Vogue,0,3,3
Volckert,3,0,3
Volckmar,3,0,3
Voldemar,3,0,3
Volfranna,0,3,3
Volkera,0,3,3
Volkerus,3,0,3
Volkier,3,0,3
Volodymyrivna,0,3,3
Volver,3,0,3
Vosselman,3,3,6
Vrieso,3,0,3
Vroukina,0,3,3
Vrouwchien,0,3,3
Vrouwgiena,0,3,3
Vrouwkien,0,3,3
Vurgel,3,0,3
Vurkan,3,0,3
Vyana,0,3,3
Vyantie,0,3,3
Vyantimala,0,3,3
Vyda,0,3,3
Vyggo,3,0,3
Vyjay,3,0,3
Vyne,0,3,3
Vaashna,0,3,3
Vaasna,0,3,3
Vadinho,3,0,3
Vaes,3,0,3
Vahdi,3,0,3
Vahíd,3,0,3
Vahip,3,0,3
Vaike,3,3,6
Vain,3,3,6
Vaio,3,0,3
Vaira,0,3,3
Vaisha,3,3,6
Vaishnav,3,0,3
Vaishnavie,0,3,3
Vaishno,0,3,3
Vaiyen,0,3,3
Vajèna,0,3,3
Valain,3,0,3
Valance,3,3,6
Valantina,0,3,3
Valantino,3,0,3
Valary,0,3,3
Valdemir,3,0,3
Valdemiro,3,0,3
Valdez,3,0,3
Valdi,3,3,6
Valdino,3,0,3
Valdivia,3,3,6
Valdrin,3,0,3
Valèn,3,3,6
Valeney,0,3,3
Valengino,3,0,3
Valenn,3,0,3
Valensio,3,0,3
Valentijntje,0,3,3
Valentini,0,3,3
Valentinovich,3,0,3
Valentiny,3,3,6
Valentyno,3,0,3
Valenzuela,0,3,3
Valer,3,0,3
Valeriaan,3,0,3
Valérian,3,3,6
Valerievna,0,3,3
Valerii,3,0,3
Valérius,3,0,3
Valesta,0,3,3
Valine,0,3,3
Valisca,0,3,3
Valkyrie,0,3,3
Vallencio,3,0,3
Vallentino,3,0,3
Valletta,0,3,3
Vally,3,3,6
Valti,0,3,3
Vanaty,0,3,3
Vandi,3,0,3
Vandna,0,3,3
Vaneke,0,3,3
Vanely,0,3,3
Vanencia,0,3,3
Vaneska,0,3,3
Vanetey,0,3,3
Vanethy,0,3,3
Vangely,3,3,6
Vanille,0,3,3
Vanio,3,0,3
Vanisa,0,3,3
Vanish,3,3,6
Vanitha,0,3,3
Vanithy,0,3,3
Vann,3,3,6
Vanne,0,3,3
Vans,3,0,3
Vany,0,3,3
Vanyaro,3,0,3
Vardan,3,0,3
Vardiya,0,3,3
Varella,0,3,3
Varenza,0,3,3
Varese,0,3,3
Varnika,0,3,3
Varona,0,3,3
Varpu,3,3,6
Varsa,0,3,3
Varscha,0,3,3
Varshadevi,0,3,3
Varsham,3,0,3
Varshant,3,0,3
Varshna,0,3,3
Varunkumar,3,0,3
Vasana,0,3,3
Vasantana,0,3,3
Vascal,3,0,3
Vashika,0,3,3
Vasilica,3,3,6
Vasilii,3,0,3
Vasilija,0,3,3
Vasilyevich,3,0,3
Vasmer,3,0,3
Vasquez,3,3,6
Vassil,3,0,3
Vassilis,3,0,3
Vassily,3,0,3
Vasso,3,3,6
Vasudeva,3,0,3
Váyen,3,3,6
Vaylinn,0,3,3
Vayshali,0,3,3
Veder,3,0,3
Vedi,3,3,6
Vedige,3,3,6
Vedrà,0,3,3
Veenay,3,0,3
Vegine,0,3,3
Veije,3,3,6
Veiktje,0,3,3
Vejay,3,0,3
Vekash,3,0,3
Velihan,3,0,3
Velino,3,0,3
Vella,0,3,3
