Name,Men,Women,Total
Reijn,45,0,45
Rendy,34,11,45
Rich,43,3,46
Rigarda,0,45,45
Rijkert,45,0,45
Risma,0,45,45
Roanna,3,44,47
Robian,40,5,45
Roelande,0,45,45
Rolan,43,3,46
Roselin,0,45,45
Rubert,45,0,45
Radi,44,0,44
Raemon,44,0,44
Reaven,27,17,44
Riane,0,44,44
Riewert,44,0,44
Rihan,14,30,44
Rixte,3,43,46
Roar,44,0,44
Roelfie,0,44,44
Roëlla,0,44,44
Romani,15,29,44
Romania,6,38,44
Romualda,0,44,44
Roué,43,3,46
Rudolfo,44,0,44
Radulfus,41,3,44
Rafaëlle,3,42,45
Rahiem,43,0,43
Raily,42,3,45
Rajko,42,3,45
Ravy,41,3,44
Reinbert,43,0,43
Rickie,24,19,43
Risto,43,0,43
Rkia,0,43,43
Rober,43,0,43
Roelof-Jan,43,0,43
Rohiet,42,3,45
Romea,0,43,43
Romeysa,0,43,43
Ronella,0,43,43
Rones,43,0,43
Roshana,0,43,43
Rutger-Jan,43,0,43
Ruurtje,0,43,43
Ryano,43,0,43
Rachna,3,41,44
Radwan,35,7,42
Raiden,42,0,42
Remmina,0,42,42
Rengert,42,0,42
Resham,25,17,42
Revano,42,0,42
Reyn,42,0,42
Ridder,42,0,42
Rigobertus,41,3,44
Rijpke,39,3,42
Robyne,0,42,42
Roisin,0,42,42
Rufino,41,3,44
Radjin,41,0,41
Raffaëla,0,41,41
Raniya,0,41,41
Rayshree,0,41,41
Reginalda,0,41,41
Remondo,41,0,41
Riano,41,0,41
Richte,40,3,43
Ronya,0,41,41
Rosa-Maria,3,39,42
Rozette,3,40,43
Rudolfa,0,41,41
Rafe,39,3,42
Ramzy,38,3,41
Raquelle,0,40,40
Refik,40,0,40
Régis,40,0,40
Reinsje,0,40,40
Renne,36,3,39
Rev,40,0,40
Rıdvan,40,0,40
Riekert,40,0,40
Rigo,39,3,42
Rijnburgje,0,40,40
Rinsje,3,39,42
Rishika,3,39,42
Rohald,40,0,40
Rohat,40,0,40
Rolof,40,0,40
Rosalieke,0,40,40
Rueben,40,0,40
Radjkumar,39,0,39
Raël,28,11,39
Rahiel,36,3,39
Rayden,39,0,39
Ren,36,3,39
Rendelina,0,39,39
Rieki,0,39,39
Riepke,39,0,39
Rikstina,0,39,39
Rinsche,3,38,41
Rochdi,39,0,39
Rocher,39,0,39
Rogina,0,39,39
Roos-Marijn,0,39,39
Roque,32,7,39
Rosamaria,0,39,39
Rosco,39,0,39
Royston,39,0,39
Ruthina,3,38,41
Rylee,11,28,39
Racha,0,38,38
Rain,15,23,38
Rainerius,37,3,40
Rajinder,38,0,38
Rámon,38,0,38
Rauke,38,0,38
Rebecka,0,38,38
Remmer,38,0,38
Remmy,7,31,38
Renaud,37,3,40
Revy,37,3,40
Rhianne,0,38,38
Rigte,37,3,40
Risa,3,35,38
Riske,5,33,38
Ritse,38,0,38
Rivkah,0,38,38
Rixtje,0,38,38
Rodriquez,34,3,37
Romeyn,38,0,38
Rachied,36,3,39
Raid,37,0,37
Raijmundus,37,0,37
Ranu,5,32,37
Rasheed,37,0,37
Rehuël,37,0,37
Relinda,0,37,37
Rembert,37,0,37
Renza,3,34,37
Riët,0,37,37
Rijck,37,0,37
Rinnert,37,0,37
Robinn,3,33,36
Rodrigues,24,13,37
Roeliene,0,37,37
Roelke,3,35,38
Romen,36,3,39
Ronaldinho,37,0,37
Rosien,0,37,37
Rosilda,3,36,39
Raif,36,0,36
Rakim,36,0,36
Ranjana,0,36,36
Reender,36,0,36
Reidar,36,0,36
Renierus,33,3,36
Rijkus,36,0,36
Rixta,0,36,36
Roann,20,16,36
Robel,34,3,37
Robinho,36,0,36
Roedolf,36,0,36
Rose-Anne,0,36,36
Roxx,5,31,36
Rudyard,36,0,36
Rafie,35,0,35
Rahil,22,13,35
Ramiz,34,3,37
Randhir,35,0,35
Raouane,31,3,34
Rashaad,35,0,35
Regi,24,11,35
Reijerdina,0,35,35
Relana,3,33,36
Remondus,34,3,37
Renera,0,35,35
Rhodee,0,35,35
Ricus,35,0,35
Rif,33,3,36
Ringer,34,3,37
Riyaan,20,15,35
Robinus,35,0,35
Romaana,0,35,35
Roos-Marie,3,34,37
Roselle,0,35,35
Rozemijn,0,35,35
Rozita,3,34,37
Rumaysa,0,35,35
Rahmi,33,3,36
Rajveer,33,3,36
Ramone,15,19,34
Razan,3,32,35
Rebekah,3,33,36
Rentje,33,3,36
Ridderus,34,0,34
Rodrique,33,3,36
Romayssa,0,34,34
Rosah,0,34,34
Rosier,33,3,36
Roverius,22,12,34
Rubens,34,0,34
Ruward,34,0,34
Rachele,0,33,33
Radolf,32,3,35
Radolph,32,3,35
Rafet,31,3,34
Rajen,33,0,33
Rawin,33,0,33
Raychel,12,21,33
Raylen,32,3,35
Rayner,33,0,33
Reinaert,33,0,33
Remmet,33,0,33
Rémond,33,0,33
Renald,33,0,33
Rendel,27,6,33
Rianto,32,3,35
Riesje,0,33,33
Rijke,24,9,33
Rion,28,5,33
Risha,3,31,34
Rocio,3,32,35
Rodolphe,32,3,35
Roelofine,0,33,33
Ronni,30,3,33
Rossi,29,3,32
Rudericus,30,3,33
Ryanna,0,33,33
Ramonda,0,32,32
Ranesh,32,0,32
Rean,26,6,32
Rebeca,0,32,32
Rehaan,30,3,33
Reinata,0,32,32
Remt,32,0,32
Reyan,26,6,32
Reyno,32,0,32
Rijkman,32,0,32
Rimada,0,32,32
Rimko,32,0,32
Ritaj,3,31,34
Roana,0,32,32
Romaysae,0,32,32
Rombartus,32,0,32
Rosamunda,0,32,32
Roseanna,0,32,32
