Name,Men,Women,Total
Tyr,17,0,17
Tahmina,0,16,16
Taliyah,0,16,16
Talke,0,16,16
Tallechiena,0,16,16
Talysha,0,16,16
Tammechina,0,16,16
Tammerus,16,0,16
Tancha,0,16,16
Tanith,3,14,17
Taniya,0,16,16
Tapio,16,0,16
Tarita,0,16,16
Tayyab,16,0,16
Teddo,15,3,18
Teerske,0,16,16
Tei,14,3,17
Teitje,0,16,16
Tem,13,3,16
Temuera,13,3,16
Teunis-Jan,16,0,16
Tewes,16,0,16
Thaddeüs,15,3,18
Thae,16,0,16
Thaleia,0,16,16
Thami,16,0,16
Thamis,16,0,16
Theodorik,16,0,16
Thièrry,14,3,17
Thobian,16,0,16
Thomasine,0,16,16
Tiare,0,16,16
Tiburtius,16,0,16
Tienette,0,16,16
Tiesse,15,3,18
Tiffanie,0,16,16
Tila,3,15,18
Tileman,15,3,18
Timco,16,0,16
Timmothy,16,0,16
Timoty,15,3,18
Tink,3,15,18
Tisa,0,16,16
Tjabring,16,0,16
Tjakiena,0,16,16
Tjarve,3,14,17
Tjerks,16,0,16
Tjietse,16,0,16
Tjwan,16,0,16
Tomaz,16,0,16
Tonius,16,0,16
Treeske,0,16,16
Trijneke,0,16,16
Trijnke,0,16,16
Trijnus,16,0,16
Trish,0,16,16
Trishala,0,16,16
Trudeke,0,16,16
Tsering,3,12,15
Tsin,6,10,16
Tsjisse,16,0,16
Tuçe,0,16,16
Taatje,0,15,15
Tabasom,0,15,15
Taina,0,15,15
Talal,13,3,16
Tallulah,0,15,15
Tamke,3,14,17
Tanveer,10,5,15
Tay,11,3,14
Tebbo,15,0,15
Teertske,0,15,15
Tehzeeb,0,15,15
Tet,3,12,15
Thania,0,15,15
Theodulus,15,0,15
Theotimus,15,0,15
Theresiana,3,14,17
Theron,15,0,15
Thiadrik,15,0,15
Thijke,14,3,17
Thole,15,0,15
Thuc,3,13,16
Thym,15,0,15
Thyne,11,3,14
Thysa,0,15,15
Tibet,14,3,17
Tica,0,15,15
Tielke,0,15,15
Tiertje,0,15,15
Tiese,15,0,15
Timbert,15,0,15
Timm,14,3,17
Tishaira,0,15,15
Tjalko,15,0,15
Tjallingius,15,0,15
Tjardy,7,8,15
Tjeertje,0,15,15
Tjen,12,3,15
Tjibbeltje,0,15,15
Toltje,0,15,15
Tomme,13,3,16
Tonco,15,0,15
Tonnes,15,0,15
Tosh,15,0,15
Toy,12,3,15
Trijnje,0,15,15
Triny,3,14,17
Trista,0,15,15
Tsjikke,0,15,15
Tsjipke,15,0,15
Tuǵba,0,15,15
Tulin,3,14,17
Tunske,0,15,15
Twinkle,0,15,15
Tyamo,13,3,16
Tabasum,0,14,14
Taïs,0,14,14
Taki,12,3,15
Tammara,0,14,14
Taneesha,0,14,14
Tanicha,0,14,14
Taoufiq,14,0,14
Tapke,0,14,14
Tarick,14,0,14
Taruna,3,11,14
Tashana,0,14,14
Tayron,14,0,14
Teda,0,14,14
Teide,9,5,14
Tekkelina,0,14,14
Telmo,14,0,14
Tessi,0,14,14
Teunke,0,14,14
Thekela,3,13,16
