Name,Men,Women,Total
Yuxi,3,3,6
Yvona,0,7,7
Yzaira,0,7,7
Yaakov,6,0,6
Yaara,0,6,6
Yahir,6,0,6
Yaika,0,6,6
Yailee,0,6,6
Yaïsa,0,6,6
Yakob,6,0,6
Yakoub,6,0,6
Yaleesha,0,6,6
Yali,3,5,8
Yalmar,6,0,6
Yaluna,0,6,6
Yamelia,0,6,6
Yamile,3,5,8
Yanaicka,0,6,6
Yanan,3,5,8
Yanda,0,6,6
Yanell,3,3,6
Yanet,0,6,6
Yannes,6,0,6
Yanthi,0,6,6
Yara-Lynn,0,6,6
Yareli,0,6,6
Yarinda,0,6,6
Yarl,3,3,6
Yarra,0,6,6
Yarrow,3,3,6
Yashira,0,6,6
Yashvi,3,3,6
Yasiin,6,0,6
Yasmee,0,6,6
Yasmiin,0,6,6
Yassar,6,0,6
Yassina,0,6,6
Yasuo,6,0,6
Yavin,6,0,6
Yawa,0,6,6
Yazlin,0,6,6
Yazmina,0,6,6
Yazzlynn,0,6,6
Yben,6,0,6
Yedidyah,3,5,8
Yehudith,0,6,6
Yelisa,0,6,6
Yelitza,0,6,6
Yemen,3,3,6
Yemliha,6,0,6
Yendi,3,3,6
Yendo,6,0,6
Yenssi,3,3,6
Yeremias,6,0,6
Yeri,3,3,6
Yeshaya,5,3,8
Yeshi,3,5,8
Yian,3,3,6
Yichen,5,3,8
Yieuw,6,0,6
Yifei,3,5,8
Yilano,6,0,6
Yilena,0,6,6
Yiling,0,6,6
Yinde,0,6,6
Yindra,0,6,6
Yindy,3,5,8
Yinn,3,5,8
Yippe,3,3,6
Yisrael,6,0,6
Yiva,3,5,8
Ykele,6,0,6
Ylara,0,6,6
Yleen,0,6,6
Ylon,3,5,8
Ylonne,0,6,6
Ymer,6,0,6
Ymka,0,6,6
Yngvi,3,3,6
Yntske,0,6,6
Yoella,0,6,6
Yoënna,0,6,6
Yoessef,6,0,6
Yohance,6,0,6
Yohanes,6,0,6
Yolante,0,6,6
Yolet,0,6,6
Yones,6,0,6
Yonine,0,6,6
Yonni,6,0,6
Yonnick,6,0,6
Yorinthe,0,6,6
Yosan,3,5,8
Yoselin,0,6,6
Yosephine,0,6,6
Yosry,5,3,8
Youssof,3,3,6
Yovanka,0,6,6
Yow,3,3,6
Yoya,0,6,6
Yozue,5,3,8
Yrea,0,6,6
Yrene,0,6,6
Yrina,0,6,6
Yrjö,6,0,6
Yrrah,3,3,6
Yuanita,0,6,6
Yudhisthira,6,0,6
Yuh,3,3,6
Yuksel,3,3,6
Yulianto,6,0,6
Yulie,0,6,6
Yulisa,0,6,6
Yunalesca,0,6,6
Yurie,6,0,6
Yuriy,6,0,6
Yusa,6,0,6
Yuup,6,0,6
Yvonn,3,5,8
Yzabella,0,6,6
Yzette,0,6,6
Yaan,3,3,6
