Name,Men,Women,Total
Laurensius,48,3,51
Lidewey,0,50,50
Lissette,0,50,50
Louris,50,0,50
Lucelle,3,49,52
Ludwinus,50,0,50
Luikje,0,50,50
Luiktje,0,50,50
Lutine,0,50,50
Laïs,3,47,50
Laverne,5,44,49
Levana,0,49,49
Liano,49,0,49
Liseth,3,48,51
Liu,25,24,49
Luud,43,6,49
Lambertdina,0,48,48
Laquisha,0,48,48
Lebuïnus,48,0,48
Leine,0,48,48
Levay,46,3,49
Lidwiena,3,45,48
Liny,0,48,48
Lygia,0,48,48
Lammegina,3,46,49
Laurena,0,47,47
Laurin,11,36,47
Lee-Ann,0,47,47
Leela,0,47,47
Lenardus,47,0,47
Libertha,0,47,47
Liduinus,47,0,47
Lisalotte,3,46,49
Lema,3,43,46
Libert,42,3,45
Livv,3,44,47
Luwe,46,0,46
Lyvia,0,46,46
Lalita,0,45,45
Larice,3,43,46
Leidy,0,45,45
Leonardi,19,26,45
Lilya,0,45,45
Lim,25,20,45
Lodewijck,45,0,45
Lokman,44,3,47
Lorelai,0,45,45
Louisia,0,45,45
Lubina,0,45,45
Lukje,0,45,45
Laurinda,0,44,44
Leigje,0,44,44
Liewe,42,3,45
Lilyan,0,44,44
Lutien,7,37,44
Lyanna,0,44,44
Lykke,3,43,46
Lyona,0,44,44
Lamberdine,3,41,44
Lambregt,43,0,43
Latife,0,43,43
Leanda,3,41,44
Léonore,0,43,43
Lidi,3,42,45
Liesl,0,43,43
Loisa,0,43,43
Lonnie,6,37,43
Lovis,7,36,43
Loy,34,9,43
Lucenzo,43,0,43
Ludzer,43,0,43
Lylian,0,43,43
Lyssa,0,43,43
Leenard,42,0,42
Léroy,42,0,42
Levinio,42,0,42
Lindert,42,0,42
Livine,0,42,42
Loyce,3,40,43
Lutgardis,9,33,42
Luttina,0,42,42
Lydwina,0,42,42
Lyenne,0,42,42
Lammieke,0,41,41
Lauris,39,3,42
Lemina,0,41,41
Leonarde,3,40,43
Levani,41,0,41
Lieuwke,16,25,41
Lijkle,41,0,41
Loana,0,41,41
Lorentz,41,0,41
Louwke,3,38,41
Lubna,0,41,41
Lyem,41,0,41
Lyse,3,40,43
Lambèrt,40,0,40
Lauwrina,0,40,40
Leng,8,32,40
Léoni,0,40,40
Liandra,0,40,40
Liesa,3,39,42
Ljubica,3,39,42
Loduvica,3,37,40
Louanne,0,40,40
Louwrentius,40,0,40
Lucenda,0,40,40
Ludwich,40,0,40
Ludwin,37,3,40
Lugina,0,40,40
Luiken,40,0,40
Lauranne,0,39,39
Leandros,39,0,39
Leanora,3,38,41
Link,37,3,40
Lique,0,39,39
Lise-Lotte,0,39,39
Litania,3,38,41
Llewellyn,29,10,39
Lourencius,39,0,39
Lowieke,21,18,39
Labina,0,38,38
Laia,0,38,38
Lammertine,0,38,38
Leron,38,0,38
Leyna,0,38,38
Liesbert,3,37,40
Lijanne,0,38,38
Lijna,0,38,38
Lilo,3,37,40
Limkje,0,38,38
Lincey,3,37,40
Lisha,0,38,38
Livano,38,0,38
Lubertine,0,38,38
Lynthe,0,38,38
Laurensia,0,37,37
Leenderina,0,37,37
Lesley-Ann,0,37,37
Linah,3,36,39
Linderdina,0,37,37
Lizzi,0,37,37
Louisiana,3,36,39
Luciena,0,37,37
Luciëne,3,33,36
Ludovika,0,37,37
Ludovikus,36,3,39
Luigiano,37,0,37
Luís,37,0,37
Lyano,37,0,37
Lysbert,3,35,38
Lyvana,0,37,37
Lamiae,0,36,36
Laudy,3,33,36
Leda,3,35,38
Leman,12,24,36
Lemuel,36,0,36
Lens,35,3,38
Liisa,0,36,36
Like,0,36,36
Lindie,0,36,36
Linna,0,36,36
Lleyton,36,0,36
Lodewijka,0,36,36
Lucrecia,0,36,36
Lutein,3,33,36
Lutger,36,0,36
Lutiena,0,36,36
Lyndi,0,36,36
Lacey,3,33,36
Lâle,0,35,35
Larisse,0,35,35
Laurianne,0,35,35
Lef,33,3,36
Léona,0,35,35
Lewina,0,35,35
Lidewy,0,35,35
Lieuwina,0,35,35
Liroy,35,0,35
Luciel,3,33,36
Lyske,0,35,35
Lammegiena,0,34,34
Laurensa,3,33,36
Lauro,34,0,34
Layanah,0,34,34
Lejon,34,0,34
Leonita,0,34,34
Liberata,3,32,35
Lideke,0,34,34
Linnéa,0,34,34
Loki,29,5,34
Loni,3,32,35
Louca,23,11,34
Louwerus,34,0,34
Lucièn,33,3,36
Lucine,0,34,34
Luigina,0,34,34
Lutherus,33,3,36
Lane,8,25,33
Lap,33,0,33
Larson,33,0,33
Laticia,0,33,33
Laurissa,0,33,33
Lawin,14,19,33
Leendrina,0,33,33
Leff,33,0,33
Leonid,32,3,35
Liem,25,8,33
Linc,33,0,33
Linden,19,14,33
Loeske,0,33,33
Louwra,0,33,33
Lucila,0,33,33
Lupe,3,29,32
Lynden,29,3,32
Laslo,30,3,33
Laurencius,32,0,32
Lauret,3,31,34
Leane,3,30,33
Lelia,3,31,34
Lenus,32,0,32
Leokadia,3,30,33
Lide,3,29,32
Lijgje,0,32,32
Lizeth,0,32,32
Lomme,32,0,32
London,17,15,32
Lorance,3,29,32
Lorence,15,17,32
Lucretius,32,0,32
Lukkiena,0,32,32
Lütfi,32,0,32
Lütfiye,0,32,32
Lyane,0,32,32
Lyckle,32,0,32
Lakeesha,0,31,31
Lalla,0,31,31
Larsson,30,3,33
Leeloo,0,31,31
Lely,0,31,31
Lemuël,31,0,31
Levano,31,0,31
Liesel,0,31,31
Linsay,0,31,31
Linthe,0,31,31
Lotteke,0,31,31
Louna,0,31,31
Louren,18,13,31
Luciènne,3,30,33
Lucresia,0,31,31
Lummy,0,31,31
Laya,0,30,30
Lazaro,29,3,32
Lebbert,30,0,30
Leendertje,0,30,30
Leonardine,0,30,30
Liandro,30,0,30
Lijbert,30,0,30
Lodewica,0,30,30
Loeky,6,24,30
Lorencio,30,0,30
Lorenso,30,0,30
Luanne,0,30,30
Lubbechien,0,30,30
Ludi,17,13,30
Luiksje,0,30,30
Luwina,0,30,30
Lydi,0,30,30
Lyndsay,0,30,30
Lysanna,0,30,30
Larah,0,29,29
Lászlo,29,0,29
Laurijn,10,19,29
Léander,27,3,30
Leilah,0,29,29
Lenke,3,28,31
Liara,0,29,29
Liekel,29,0,29
Lillianne,3,26,29
Lisah,0,29,29
Lodia,0,29,29
Lorinda,0,29,29
Luberthus,29,0,29
Luciene,3,27,30
Lusia,0,29,29
Lyanca,0,29,29
Lynnette,0,29,29
Lysbet,0,29,29
Larse,28,0,28
Laurance,3,25,28
Laurensje,0,28,28
Lavendel,0,28,28
Lavie,3,26,29
Layan,3,27,30
Leano,28,0,28
Lebartus,28,0,28
Lenz,28,0,28
Lestari,0,28,28
Linzy,0,28,28
Livi,3,26,29
Ljibbe,28,0,28
Longina,0,28,28
Lorainne,0,28,28
Lorene,3,27,30
Lorianne,0,28,28
Lowe,24,3,27
Lowis,9,19,28
Lucilia,0,28,28
Landa,3,25,28
Latysha,0,27,27
Laudine,0,27,27
Laurene,0,27,27
Lausanne,0,27,27
Lee-Roy,27,0,27
Leenderdina,3,26,29
Leïla,0,27,27
Lettie,0,27,27
Lièn,0,27,27
Lindomar,27,0,27
Lokmane,27,0,27
Loreana,0,27,27
Loui,24,3,27
Lout,23,3,26
Lucita,0,27,27
Ludgerdina,0,27,27
Ludwik,27,0,27
Luiten,27,0,27
Luk,23,3,26
Lume,19,8,27
Lummechiena,0,27,27
Lynet,0,27,27
Lysandro,27,0,27
Lysia,10,17,27
Lamberte,3,25,28
Lambertinus,26,0,26
Latrell,26,0,26
Laudi,0,26,26
Laurentz,26,0,26
Leberina,3,25,28
Leeuwkje,0,26,26
Leto,21,5,26
Levente,26,0,26
Levert,25,3,28
Levey,24,3,27
Lillith,0,26,26
Livanur,0,26,26
Loc,24,3,27
Loesanne,0,26,26
Lorrain,3,25,28
Lubartus,26,0,26
Lukiena,0,26,26
Lutgarda,3,25,28
Laantje,0,25,25
Laith,25,0,25
Lanny,17,8,25
Larz,25,0,25
Laurencio,25,0,25
Lazarus,25,0,25
Liah,0,25,25
Liedia,0,25,25
Lief,3,23,26
Lijkeltje,0,25,25
Lilawatie,0,25,25
Lilianna,3,24,27
Linquenda,0,25,25
Lissie,0,25,25
Lodewieke,3,24,27
Lolkjen,0,25,25
Loreena,0,25,25
Lorian,10,15,25
Louette,0,25,25
Loukina,0,25,25
Lowiese,0,25,25
Ludgardis,8,17,25
Lutgertien,0,25,25
Lycia,0,25,25
Lydianne,0,25,25
Lymée,0,25,25
Lyne,0,25,25
Lamberthe,0,24,24
Lammerdiena,0,24,24
Laryssa,0,24,24
Laticha,0,24,24
Laurel,6,18,24
Lebuina,0,24,24
Leidina,0,24,24
Leja,0,24,24
Lejan,19,5,24
Lenja,0,24,24
Leszek,24,0,24
Levai,24,0,24
Liebe,21,3,24
Lijon,24,0,24
Lijske,0,24,24
Lilja,0,24,24
Lilly-Ann,0,24,24
Linge,3,23,26
Loed,24,0,24
Loraina,0,24,24
Loret,0,24,24
Loudi,3,22,25
Louwers,24,0,24
Lowen,18,6,24
Lucresa,0,24,24
Luella,0,24,24
Lumbertus,24,0,24
Lupke,3,21,24
Lusina,0,24,24
Lutgarde,5,19,24
Lutgerus,24,0,24
Lynke,0,24,24
Laisa,0,23,23
Laksmi,0,23,23
Lamija,0,23,23
Lander,23,0,23
Laurelle,0,23,23
Lauwrentius,23,0,23
Leeuwke,17,6,23
Leike,12,11,23
Lejo,21,3,24
Lendert,23,0,23
Léontien,0,23,23
Lieffert,23,0,23
Lieukje,0,23,23
Lizy,3,22,25
Lóa,0,23,23
Loay,23,0,23
Lodevikus,21,3,24
Loiza,0,23,23
Lopes,16,7,23
Lorine,0,23,23
Lourents,23,0,23
Lowies,14,9,23
Lubette,0,23,23
Lucija,0,23,23
Lunette,0,23,23
Luurtske,0,23,23
Lyenna,0,23,23
Lysandra,0,23,23
Lyza,0,23,23
Lyze,0,23,23
Lyzette,0,23,23
Lafayette,17,5,22
Laiba,0,22,22
Lambèr,22,0,22
Lamert,22,0,22
Lammiena,0,22,22
Lauwrence,19,3,22
Lava,3,20,23
Lebrina,0,22,22
Leigh-Ann,0,22,22
Leighton,15,7,22
Lejanne,0,22,22
Leòn,22,0,22
Léonardus,21,3,24
Leotina,3,21,24
Letteke,3,21,24
Levinia,0,22,22
Leyana,0,22,22
Liann,3,21,24
Liddy,0,22,22
Lilah,0,22,22
Lilliane,3,21,24
Lisabet,0,22,22
Lively,0,22,22
Liyah,0,22,22
Ljiljana,0,22,22
Lodewieka,0,22,22
