Name,Men,Women,Total
Daylan,23,0,23
Déanne,0,23,23
Delil,23,0,23
Denie,16,7,23
Denniz,22,3,25
Deshney,3,19,22
Devana,0,23,23
Devyani,0,23,23
Diallo,16,7,23
Dideke,0,23,23
Dilanur,0,23,23
Diwa,3,22,25
Diyan,21,3,24
Djeremy,23,0,23
Djeslyn,0,23,23
Djessey,18,5,23
Djordje,23,0,23
Dolph,23,0,23
Dominiq,22,3,25
Donat,22,3,25
Donevan,23,0,23
Dori,3,20,23
Dorin,9,14,23
Dorsila,0,23,23
Drake,23,0,23
Dre,21,3,24
Dulcia,0,23,23
Dymphia,3,22,25
Daamin,22,0,22
Damia,0,22,22
Damilola,10,12,22
Danara,0,22,22
Daní,11,11,22
Danisa,3,21,24
Danniëlle,0,22,22
Dannij,21,3,24
Dashley,19,3,22
Deepa,0,22,22
Deliano,22,0,22
Denhard,22,0,22
Denim,20,3,23
Denzil,22,0,22
Derian,14,8,22
Derry,11,11,22
Désanne,0,22,22
Dideric,22,0,22
Didrika,0,22,22
Diedeke,0,22,22
