Name,Men,Women,Total
Sigebertus,64,0,64
Siger,64,0,64
Silja,0,64,64
Siraj,63,3,66
Styn,61,3,64
Sushmita,0,64,64
Sannie,3,59,62
Selwin,63,0,63
Shelina,0,63,63
Shemara,3,62,65
Shera,3,60,63
Shun,53,10,63
Siara,0,63,63
Siddharth,63,0,63
Signe,0,63,63
Sirin,3,62,65
Stanly,62,3,65
Sunanda,0,63,63
Svend,63,0,63
Sammi,26,36,62
Sarafina,0,62,62
Scotty,61,3,64
Seema,0,62,62
Setske,0,62,62
Séverine,0,62,62
Sieberdina,0,62,62
Sijds,61,3,64
Silverius,61,3,64
Sjanine,0,62,62
Solaïman,62,0,62
Souhaib,62,0,62
Safina,0,61,61
Samina,3,59,62
Scato,61,0,61
Serano,61,0,61
Sharonne,0,61,61
Shayen,24,37,61
Sigmund,61,0,61
Sjan,10,51,61
Stefanos,61,0,61
Stendert,56,5,61
Saeed,47,13,60
Safiyah,0,60,60
Sheranie,0,60,60
Siebo,60,0,60
Sippora,0,60,60
Sjimmie,40,20,60
Sofija,0,60,60
Stefhan,60,0,60
Salsabil,3,58,61
Sayenna,0,59,59
Sebbe,59,0,59
Sherman,58,3,61
Shona,0,59,59
Sieto,58,3,61
Sujata,0,59,59
Sunna,0,59,59
Sandrino,56,3,59
Semina,0,58,58
Shaila,0,58,58
Shanta,0,58,58
Sherif,47,11,58
Sinéad,0,58,58
Siona,0,58,58
Sirach,58,0,58
Soeraya,0,58,58
Sophinus,58,0,58
Susie,0,58,58
Sybil,14,44,58
Sanam,5,52,57
Saraswatie,0,57,57
Seyma,0,57,57
Shen,43,14,57
Sico,57,0,57
Sıla,0,57,57
Sirac,56,3,59
Sjuk,57,0,57
Solita,0,57,57
Swie,31,26,57
Sacharias,56,0,56
Saco,54,3,57
Shanita,0,56,56
Shanne,0,56,56
Shara,0,56,56
Shawnee,6,50,56
Sietska,0,56,56
Soufyane,56,0,56
Sudesh,56,0,56
Sylvi,3,55,58
Savine,3,54,57
Sharwan,55,0,55
Shifra,0,55,55
Sophius,55,0,55
Stienus,55,0,55
Santa,3,50,53
Saraya,0,54,54
Sarris,54,0,54
Serana,0,54,54
Shafiq,50,3,53
Shalinie,0,54,54
Shams,20,34,54
Sherin,15,39,54
Shweta,0,54,54
Sieben,40,14,54
Siebold,54,0,54
Sini,3,53,56
Smahane,0,54,54
Solène,0,54,54
Stanisław,54,0,54
Stijnie,0,54,54
Sue-Ann,3,52,55
Sabiene,0,53,53
Sabira,0,53,53
Saritha,0,53,53
Sarojini,0,53,53
Saske,3,51,54
Sergé,53,0,53
Sev,53,0,53
Shiwani,0,53,53
Siddhartha,50,3,53
Sidi,46,7,53
Sohaïb,53,0,53
Swanette,0,53,53
Sabriye,3,48,51
Samih,49,3,52
Seeske,0,52,52
Seyda,6,46,52
Shaima,0,52,52
Sherine,0,52,52
Siobhán,0,52,52
Siya,0,52,52
Sophieke,0,52,52
Samiha,0,51,51
Santo,49,3,52
Sevcan,0,51,51
Sharlene,0,51,51
Shawny,3,50,53
Sijbilla,3,48,51
Sione,3,49,52
Sonakshi,0,51,51
Soulayman,51,0,51
Stas,47,3,50
Stije,50,3,53
Symone,0,51,51
Saagar,50,0,50
Sanjiv,50,0,50
Saray,0,50,50
Sary,3,46,49
Sigi,32,18,50
Silvya,3,49,52
Simson,50,0,50
Sivan,34,16,50
Solenn,0,50,50
Soukaïna,0,50,50
Stavros,50,0,50
Suitbertus,50,0,50
Saffier,34,15,49
Sania,0,49,49
Sarah-Jane,0,49,49
Serwaa,0,49,49
Shaam,39,10,49
Shahzad,41,8,49
Sibille,7,42,49
Sika,3,45,48
Stofferdina,0,49,49
Samer,41,7,48
Samuella,0,48,48
Selenay,0,48,48
Shamara,0,48,48
Shamir,47,3,50
Shanine,0,48,48
Shanisha,0,48,48
Shao,36,12,48
Sherita,0,48,48
Shyam,47,3,50
Siertje,0,48,48
Sivar,47,3,50
Soraida,0,48,48
Soulaimane,48,0,48
Stevenia,0,48,48
Sulaiman,48,0,48
Sunshine,3,44,47
Sygrid,0,48,48
Santusha,0,47,47
Sayenne,0,47,47
Sertan,47,0,47
Shaina,0,47,47
Shaniya,0,47,47
Shariff,47,0,47
Sharleen,0,47,47
Sijbranda,0,47,47
Sjuulke,0,47,47
Stiene,0,47,47
Sueda,0,47,47
Sumeyye,0,47,47
Sussanna,0,47,47
Svenn,47,0,47
Sangita,0,46,46
Saraswati,0,46,46
Serafinus,44,3,47
Shakila,0,46,46
Shashi,40,6,46
Simina,0,46,46
Sis,3,42,45
Sjanneke,0,46,46
Sjefke,46,0,46
Sabria,3,43,46
Sarika,0,45,45
Sarino,45,0,45
Sarvesh,45,0,45
Seyfullah,45,0,45
Sheree,3,44,47
Shruti,3,44,47
Siebert,45,0,45
Siegert,45,0,45
Sieverdina,0,45,45
Sona,3,43,46
Stéfanus,45,0,45
Suzi,0,45,45
Saviël,36,8,44
Schilleman,44,0,44
Selène,0,44,44
Selly,0,44,44
Sequoia,8,36,44
Seraya,3,42,45
Severien,30,14,44
Sherano,44,0,44
Shirine,0,44,44
Siebregje,0,44,44
Sirius,40,3,43
Sjoukjen,0,44,44
Sum,10,34,44
Syra,0,44,44
Saaktje,0,43,43
Sakura,3,42,45
Samera,0,43,43
Sandrien,3,41,44
Sarella,0,43,43
Savitri,3,42,45
Selcuk,43,0,43
Sergey,42,3,45
Shayla,0,43,43
Silla,0,43,43
Simion,43,0,43
Skander,41,3,44
Soemintra,0,43,43
Steffano,43,0,43
Steinar,43,0,43
Stellan,43,0,43
Stevano,43,0,43
Subhan,39,3,42
Sudem,0,43,43
Sudhir,42,3,45
Suk,0,43,43
Sybella,3,41,44
Sylven,43,0,43
Saleem,25,17,42
Samyra,0,42,42
Saniya,0,42,42
Santje,0,42,42
Saoirse,3,40,43
Semma,0,42,42
Senanur,0,42,42
Sharin,3,41,44
Shivana,0,42,42
Sibella,0,42,42
Siènna,0,42,42
Sihaam,0,42,42
Sijberen,42,0,42
Sipco,42,0,42
Sjabbe,42,0,42
Sjerk,42,0,42
Sofi,0,42,42
Sofiya,0,42,42
Steph,36,6,42
Stephanes,41,3,44
Sükrü,42,0,42
Svenne,9,33,42
Sybout,42,0,42
Syll,32,10,42
Sadiq,32,9,41
Samah,0,41,41
Sanya,3,40,43
Sarisha,0,41,41
Saro,36,5,41
Shailindra,40,3,43
Sharen,3,39,42
Sharmayne,0,41,41
Shelton,40,3,43
Shiela,0,41,41
Siebentje,0,41,41
Siefko,41,0,41
Siemone,0,41,41
Sijntje,0,41,41
Soesja,0,41,41
Soledad,0,41,41
Staf,41,0,41
Suet,0,41,41
Syeda,0,41,41
Saja,3,37,40
Sako,40,0,40
Samier,40,0,40
Sarp,40,0,40
Scipio,40,0,40
Seçil,0,40,40
Segerina,0,40,40
Seng,36,3,39
Sergi,40,0,40
Shadee,3,39,42
Shalena,0,40,40
Shandro,40,0,40
Sharvan,40,0,40
Sianne,0,40,40
Sibelina,0,40,40
Siepie,3,37,40
Sine,14,26,40
Sinie,3,39,42
Sıraç,40,0,40
Sirks,33,7,40
Sisca,0,40,40
Sofiane,37,3,40
Sohrab,40,0,40
Stephaan,39,3,42
Suman,3,38,41
Syd,35,5,40
Sylvestra,3,39,42
Sze,10,30,40
Sabrien,0,39,39
Saranne,0,39,39
Sayuri,0,39,39
Scholte,39,0,39
Seeger,39,0,39
Severa,0,39,39
Sharelle,0,39,39
Sharity,0,39,39
Shawna,0,39,39
Simontje,0,39,39
Sjouk,12,27,39
Souhaïla,0,39,39
